time,seconds_elapsed,relativeAltitude,pressure
1711487053671948000,90.41494799804687,-2.6079254150390625,1007.51513671875
1711487053711932000,90.45493188476563,-2.5709304809570312,1007.5107421875
1711487053751947300,90.494947265625,-2.549793243408203,1007.50830078125
1711487053791948000,90.53494799804687,-2.518085479736328,1007.504638671875
1711487053831948500,90.57494848632813,-2.6158523559570312,1007.51611328125
1711487053871950300,90.61495043945312,-3.05975341796875,1007.569091796875
1711487053911957200,90.65495727539063,-3.091461181640625,1007.572998046875
1711487053951952400,90.69495239257813,-2.9197120666503906,1007.552490234375
1711487053991932000,90.73493188476563,-2.4626007080078125,1007.497802734375
1711487054031946500,90.77494653320312,-2.3040618896484375,1007.478759765625
1711487054071946500,90.81494653320313,-2.1930885314941406,1007.465576171875
1711487054111948000,90.85494799804688,-2.2221527099609375,1007.46923828125
1711487054151952400,90.89495239257812,-2.1587371826171875,1007.461669921875
1711487054191947800,90.93494775390624,-2.2829246520996094,1007.4765625
1711487054231951400,90.97495141601563,-2.393901824951172,1007.48974609375
1711487054271986200,91.01498608398437,-2.4731674194335938,1007.499267578125
1711487054311952600,91.05495263671875,-2.6079254150390625,1007.515380859375
1711487054351949300,91.09494921875,-2.563007354736328,1007.509765625
1711487054391943400,91.134943359375,-2.5365829467773438,1007.5068359375
1711487054431947800,91.17494775390625,-2.563007354736328,1007.510009765625
1711487054471950600,91.21495068359376,-2.4546737670898438,1007.4970703125
1711487054511946200,91.2549462890625,-2.5550804138183594,1007.509033203125
1711487054551947800,91.29494775390626,-3.05975341796875,1007.569091796875
1711487054591944200,91.33494409179687,-2.684551239013672,1007.5244140625
1711487054631948000,91.37494799804688,-2.5471534729003906,1007.508056640625
1711487054671949300,91.41494921875,-2.6264190673828125,1007.517578125
1711487054711947300,91.454947265625,-2.5101585388183594,1007.503662109375
1711487054751953000,91.49495288085937,-2.446746826171875,1007.495849609375
1711487054791944000,91.53494384765625,-2.4282493591308594,1007.493896484375
1711487054831944000,91.57494384765624,-2.4599571228027344,1007.49755859375
1711487054871931000,91.61493090820312,-2.499591827392578,1007.50244140625
1711487054911949300,91.65494921875,-2.6052818298339844,1007.514892578125
1711487054951945700,91.69494580078126,-2.6819076538085938,1007.52392578125
1711487054991943700,91.73494360351563,-2.4414596557617188,1007.495361328125
1711487055031952600,91.77495263671875,-2.2512168884277344,1007.47265625
1711487055071948500,91.81494848632812,-2.3357696533203125,1007.482666015625
1711487055111948500,91.85494848632813,-2.2300796508789062,1007.47021484375
1711487055151934500,91.8949345703125,-2.1296730041503906,1007.4580078125
1711487055191948300,91.9349482421875,-2.216869354248047,1007.468505859375
1711487055231949800,91.97494970703124,-2.2485733032226562,1007.472412109375
1711487055271948300,92.0149482421875,-2.4203224182128906,1007.492919921875
1711487055311948300,92.0549482421875,-2.4282493591308594,1007.49365234375
1711487055351949300,92.09494921875,-2.465240478515625,1007.498291015625
1711487055391948500,92.13494848632813,-2.5128021240234375,1007.50390625
1711487055431936000,92.17493603515625,-2.589427947998047,1007.51318359375
1711487055471947000,92.21494702148438,-2.6475563049316406,1007.52001953125
1711487055511948000,92.25494799804687,-2.708332061767578,1007.52734375
1711487055551948800,92.29494873046875,-2.563007354736328,1007.509765625
1711487055591944200,92.33494409179687,-2.5709304809570312,1007.5107421875
1711487055631950300,92.37495043945313,-2.703044891357422,1007.526611328125
1711487055671947000,92.41494702148438,-2.716259002685547,1007.528076171875
1711487055711933400,92.45493334960938,-2.3991851806640625,1007.490234375
1711487055751946200,92.4949462890625,-2.380687713623047,1007.488037109375
1711487055791944700,92.53494482421875,-2.6819076538085938,1007.524169921875
1711487055831947800,92.57494775390624,-2.539226531982422,1007.507080078125
1711487055871980800,92.61498071289063,-2.5471534729003906,1007.508056640625
1711487055911948500,92.65494848632812,-2.4916648864746094,1007.501220703125
1711487055951947300,92.694947265625,-2.5128021240234375,1007.50390625
1711487055991948000,92.73494799804688,-2.507518768310547,1007.503173828125
1711487056031951400,92.77495141601563,-2.5973548889160156,1007.513916015625
1711487056071952100,92.8149521484375,-2.5682907104492188,1007.510498046875
1711487056111949800,92.85494970703125,-2.465240478515625,1007.498046875
1711487056151947800,92.89494775390625,-2.6079254150390625,1007.515380859375
1711487056191944400,92.9349443359375,-2.4097518920898438,1007.491455078125
1711487056231951400,92.97495141601563,-2.393901824951172,1007.48974609375
1711487056271949000,93.01494897460938,-2.444103240966797,1007.49560546875
1711487056311951400,93.05495141601563,-2.319915771484375,1007.48095703125
1711487056351952100,93.0949521484375,-2.393901824951172,1007.48974609375
1711487056391944000,93.13494384765625,-2.383331298828125,1007.488525390625
1711487056431947500,93.17494750976563,-2.446746826171875,1007.49609375
1711487056471947800,93.21494775390624,-2.383331298828125,1007.488525390625
1711487056511947000,93.25494702148437,-2.5339393615722656,1007.50634765625
1711487056551949300,93.29494921875,-2.5841445922851562,1007.512451171875
1711487056591944400,93.3349443359375,-2.684551239013672,1007.5244140625
1711487056631948500,93.37494848632812,-2.6977615356445312,1007.526123046875
1711487056671956500,93.41495654296875,-2.5656471252441406,1007.51025390625
1711487056711951600,93.45495166015625,-2.4837379455566406,1007.50048828125
1711487056751956700,93.49495678710937,-2.539226531982422,1007.507080078125
1711487056791957500,93.53495751953125,-2.557720184326172,1007.50927734375
1711487056831958000,93.5749580078125,-2.195728302001953,1007.466064453125
1711487056871936500,93.6149365234375,-2.2829246520996094,1007.4765625
1711487056911970600,93.65497045898438,-2.5709304809570312,1007.510986328125
1711487056951957500,93.69495751953124,-2.5550804138183594,1007.5087890625
1711487056991948500,93.73494848632812,-2.4916648864746094,1007.501220703125
1711487057031944700,93.77494482421875,-2.5207290649414062,1007.5048828125
1711487057071949300,93.81494921875,-2.494304656982422,1007.501708984375
1711487057111947800,93.85494775390625,-2.465240478515625,1007.498046875
1711487057151932000,93.89493188476563,-2.486377716064453,1007.500732421875
1711487057191949000,93.93494897460937,-2.475811004638672,1007.49951171875
1711487057231952100,93.9749521484375,-1.8231697082519531,1007.42138671875
1711487057271948500,94.01494848632812,-1.9790611267089844,1007.43994140625
1711487057311952400,94.05495239257813,-2.465240478515625,1007.498046875
1711487057351948300,94.0949482421875,-2.319915771484375,1007.480712890625
1711487057391947800,94.13494775390625,-2.372760772705078,1007.487060546875
1711487057431934000,94.17493383789062,-2.354267120361328,1007.48486328125
1711487057471952600,94.21495263671875,-2.3146324157714844,1007.480224609375
1711487057511947000,94.25494702148437,-2.4176788330078125,1007.492431640625
1711487057551944700,94.29494482421875,-2.507518768310547,1007.503173828125
1711487057591944400,94.3349443359375,-2.4837379455566406,1007.500244140625
1711487057631952100,94.3749521484375,-2.621135711669922,1007.516845703125
1711487057671945000,94.41494506835937,-2.644916534423828,1007.51953125
1711487057711940400,94.4549404296875,-2.623779296875,1007.51708984375
1711487057751947300,94.494947265625,-2.7321128845214844,1007.530029296875
1711487057791944000,94.53494384765625,-2.465240478515625,1007.498046875
1711487057831947000,94.57494702148438,-2.499591827392578,1007.50244140625
1711487057871947300,94.614947265625,-2.726825714111328,1007.529296875
1711487057911946200,94.6549462890625,-2.5999984741210938,1007.514404296875
1711487057951950800,94.69495092773437,-2.4731674194335938,1007.499267578125
1711487057991944200,94.73494409179688,-2.6898345947265625,1007.52490234375
1711487058031947800,94.77494775390625,-2.7611770629882812,1007.53369140625
1711487058071953700,94.81495361328125,-2.7056884765625,1007.52685546875
1711487058111956000,94.8549560546875,-2.613208770751953,1007.515869140625
1711487058151953200,94.894953125,-2.6396331787109375,1007.51904296875
1711487058191948500,94.93494848632812,-2.6343460083007812,1007.518310546875
1711487058231951000,94.974951171875,-2.621135711669922,1007.516845703125
1711487058271952100,95.0149521484375,-2.563007354736328,1007.509765625
1711487058311932200,95.05493212890624,-2.885364532470703,1007.54833984375
1711487058351952000,95.09495190429688,-2.853656768798828,1007.544677734375
1711487058391948800,95.13494873046875,-3.4534530639648438,1007.6162109375
1711487058431953200,95.174953125,-2.85101318359375,1007.544189453125
1711487058471953200,95.214953125,-2.6871910095214844,1007.524658203125
1711487058511949000,95.25494897460938,-2.6554832458496094,1007.52099609375
1711487058551948000,95.29494799804688,-2.4784507751464844,1007.499755859375
1711487058591930400,95.33493041992188,-2.5101585388183594,1007.503662109375
1711487058631944200,95.37494409179688,-2.652843475341797,1007.5205078125
1711487058671948800,95.41494873046875,-2.589427947998047,1007.51318359375
1711487058711948300,95.4549482421875,-2.6898345947265625,1007.52490234375
1711487058751953000,95.49495288085937,-2.684551239013672,1007.5244140625
1711487058791952000,95.53495190429688,-2.676624298095703,1007.5234375
1711487058831946500,95.57494653320313,-2.7611770629882812,1007.533447265625
1711487058871938300,95.61493823242188,-2.8642234802246094,1007.5458984375
1711487058911948500,95.65494848632812,-2.816661834716797,1007.540283203125
1711487058951948300,95.6949482421875,-2.9223556518554688,1007.552978515625
1711487058991943400,95.734943359375,-2.7321128845214844,1007.530029296875
1711487059031948000,95.77494799804687,-2.5233726501464844,1007.505126953125
1711487059071946500,95.81494653320313,-2.5867843627929688,1007.5126953125
1711487059111961900,95.8549619140625,-3.057109832763672,1007.56884765625
1711487059151932000,95.89493188476563,-2.93292236328125,1007.553955078125
1711487059191945000,95.93494506835937,-2.8272323608398438,1007.54150390625
1711487059231952100,95.9749521484375,-2.829875946044922,1007.541748046875
1711487059271944200,96.01494409179688,-2.7611770629882812,1007.533447265625
1711487059311944700,96.05494482421875,-2.7532501220703125,1007.53271484375
1711487059351949300,96.09494921875,-2.726825714111328,1007.529541015625
1711487059391944400,96.1349443359375,-2.6871910095214844,1007.524658203125
1711487059431943000,96.17494287109375,-2.4916648864746094,1007.50146484375
1711487059471949300,96.21494921875,-2.5709304809570312,1007.5107421875
1711487059511947000,96.25494702148437,-2.7796707153320312,1007.535888671875
1711487059551947000,96.29494702148438,-2.499591827392578,1007.502197265625
1711487059591948500,96.33494848632813,-2.3067054748535156,1007.479248046875
1711487059631948800,96.37494873046874,-2.3648338317871094,1007.486328125
1711487059671948800,96.41494873046875,-2.518085479736328,1007.504638671875
1711487059711952600,96.45495263671874,-2.708332061767578,1007.52734375
1711487059751953200,96.494953125,-2.7928848266601562,1007.537353515625
1711487059791949600,96.53494946289062,-2.7955245971679688,1007.53759765625
1711487059831950800,96.57495092773438,-2.7611770629882812,1007.53369140625
1711487059871952600,96.61495263671875,-2.8060951232910156,1007.5390625
1711487059911953000,96.65495288085937,-2.8245887756347656,1007.541015625
1711487059951953400,96.69495336914062,-2.78759765625,1007.536865234375
1711487059991944200,96.73494409179688,-2.766460418701172,1007.5341796875
1711487060031932200,96.77493212890624,-2.5999984741210938,1007.51416015625
1711487060071946200,96.8149462890625,-2.8060951232910156,1007.538818359375
1711487060111946000,96.85494604492187,-2.716259002685547,1007.528076171875
1711487060151947000,96.89494702148437,-2.5709304809570312,1007.510986328125
